========================================================================================================================
Leader key registrations
666330 1 666329 206 br1$ s:b4543d8704 p:1024012e39 c:7f7af82f55 i:7c033c2204 b:0000000000000000000a @+ 552000  206> [3.6]SP105ARDW7 [3.6]SP2HFBWV0D [40.2]SPP1DJ1JE2*[45.3]SP137NZXD0 [7.2]SP25Y6NQXB 
666331 2 666329 206 br19  s:848e665145 p:1024012e39 c:aafae1b6c9 i:e454a14561 b:0000000000000000000b    75000  206  [100.0]SP334VW9T9*
666332 2 666330 207 br1$ s:68f3b6cbe4 p:b4543d8704 c:d945ab26ba i:af75f23510 b:00000000000000000003    651102  207> [11.5]SP334VW9T9 [2.3]SP1RSNJHYT [3.1]SP2HFBWV0D*[34.1]SPP1DJ1JE2 [38.4]SP137NZXD0 [4.5]SPY1PP2KZ6 [6.1]SP25Y6NQXB 
666333 1 666332 208 br1$ s:cbfb9fac6a p:68f3b6cbe4 c:c25c38069a i:e05d2418cd b:00000000000000000007 @@ 656102  208> [11.4]SP334VW9T9*[3.0]SP2HFBWV0D [3.0]SP32SQ2729 [33.8]SPP1DJ1JE2 [38.1]SP137NZXD0 [4.4]SPY1PP2KZ6 [6.1]SP25Y6NQXB 
666334 ? undefined -   - - -  -    0   
666335 2 666333 209 br1$ s:3e2d02c7c5 p:cbfb9fac6a c:ab6c3853b6 i:ad07e0c497 b:00000000000000000002    576102  209> [2.6]SP1RSNJHYT [3.5]SP2HFBWV0D [38.5]SPP1DJ1JE2 [43.4]SP137NZXD0*[5.1]SPY1PP2KZ6 [6.9]SP25Y6NQXB 
666336 1 666335 210 br1$ s:33021d70c9 p:3e2d02c7c5 c:3877e25807 i:5b3a3691a5 b:00000000000000000006 @+ 671102  210> [11.2]SP334VW9T9 [2.2]SP1RSNJHYT [3.0]SP2HFBWV0D [3.0]SP4F3EX8B7 [33.1]SPP1DJ1JE2 [37.3]SP137NZXD0*[4.3]SPY1PP2KZ6 [6.0]SP25Y6NQXB 
666337 1 666336 211 br1$ s:58eda7569c p:33021d70c9 c:e653b7e029 i:09e3748c2f b:0000000000000000000b @+ 671102  211> [11.2]SP334VW9T9 [2.2]SP1RSNJHYT [3.0]SP2HFBWV0D [3.0]SP4F3EX8B7 [33.1]SPP1DJ1JE2 [37.3]SP137NZXD0*[4.3]SPY1PP2KZ6 [6.0]SP25Y6NQXB 
666338 1 666337 212 br1$ s:2344ba6a63 p:58eda7569c c:71ecc4103b i:d9e8ebb7bd b:00000000000000000008 @@ 671102  212> [11.2]SP334VW9T9 [2.2]SP1RSNJHYT [3.0]SP2HFBWV0D [3.0]SP4F3EX8B7 [33.1]SPP1DJ1JE2*[37.3]SP137NZXD0 [4.3]SPY1PP2KZ6 [6.0]SP25Y6NQXB 
666339 1 666338 213 br1$ s:dac61d502c p:2344ba6a63 c:b08b71c4c5 i:49ca77e93a b:00000000000000000008 @+ 629000  213> [11.9]SP334VW9T9 [3.2]SP2HFBWV0D [3.5]SP270Y0ZEB [35.3]SPP1DJ1JE2*[39.7]SP137NZXD0 [6.4]SP25Y6NQXB 
666340 ? undefined -   - - -  -    0   
666341 ? undefined -   - - -  -    0   
666342 3 666339 214 br1$ s:98b77bcc20 p:dac61d502c c:35303db2ca i:ca981c8aa2 b:00000000000000000006    671802  214> [13.2]SP37C6HQRQ [3.0]SP2HFBWV0D [3.3]SP270Y0ZEB [33.0]SPP1DJ1JE2 [37.2]SP137NZXD0*[4.3]SPY1PP2KZ6 [6.0]SP25Y6NQXB 
666343 1 666342 215 br1$ s:35a4a4efb8 p:98b77bcc20 c:e3a9e20bec i:f99f49ba5d b:00000000000000000009 @+ 671802  215> [13.2]SP37C6HQRQ [3.0]SP2HFBWV0D [3.3]SP270Y0ZEB [33.0]SPP1DJ1JE2 [37.2]SP137NZXD0*[4.3]SPY1PP2KZ6 [6.0]SP25Y6NQXB 
666344 1 666343 216 br1$ s:9c01ae5f76 p:35a4a4efb8 c:73a38edbec i:87da0bb2eb b:00000000000000000008 @@ 871802  216> [10.2]SP37C6HQRQ [2.3]SP2HFBWV0D [2.5]SP270Y0ZEB [22.9]SP1RJH1641 [25.5]SPP1DJ1JE2 [28.7]SP137NZXD0 [3.3]SPY1PP2KZ6 [4.6]SP25Y6NQXB*
666345 1 666344 217 br1$ s:0f6357fa0d p:9c01ae5f76 c:ec4eace476 i:d5acaf531a b:0000000000000000000a @@ 820700  217> [10.8]SP37C6HQRQ [2.4]SP2HFBWV0D [24.4]SP1RJH1641 [27.1]SPP1DJ1JE2*[30.5]SP137NZXD0 [4.9]SP25Y6NQXB 
666346 1 666345 218 br1$ s:20611113b2 p:0f6357fa0d c:f29fb0c61b i:33f097a494 b:00000000000000000005 @@ 754000  218> [2.7]SP2HFBWV0D [2.9]SP270Y0ZEB [26.5]SP1RJH1641*[29.4]SPP1DJ1JE2 [33.2]SP137NZXD0 [5.3]SP25Y6NQXB 
666347 ? undefined -   - - -  -    0   
666348 2 666346 219 br1$ s:224d71bad1 p:20611113b2 c:af0a2edd47 i:52177b4729 b:00000000000000000003    574000  219> [3.5]SP1RSNJHYT [3.5]SP2HFBWV0D [3.8]SP270Y0ZEB [38.7]SPP1DJ1JE2 [43.6]SP137NZXD0*[7.0]SP25Y6NQXB 
666349 1 666348 220 br1$ s:d134d36980 p:224d71bad1 c:055be74c38 i:f8126c1ec8 b:00000000000000000009 @+ 763102  220> [2.9]SP270Y0ZEB [26.2]SP1RJH1641 [29.1]SPP1DJ1JE2 [3.8]SPY1PP2KZ6 [32.8]SP137NZXD0*[5.2]SP25Y6NQXB 
666350 1 666349 221 br1$ s:fecff47ffd p:d134d36980 c:f92a236257 i:13ad93c6a7 b:0000000000000000000a @@ 20000  221> [100.0]SP32SQ2729*
666351 ? undefined -   - - -  -    0   
666352 ? undefined -   - - -  -    0   
666353 3 666350 222 br1$ s:cfffc913b0 p:fecff47ffd c:44f8998901 i:f7bcc76415 b:00000000000000000002    603102  222> [3.6]SP270Y0ZEB [36.8]SPP1DJ1JE2 [4.8]SPY1PP2KZ6 [41.5]SP137NZXD0*[6.6]SP25Y6NQXB [6.6]SP2HFBWV0D 
666354 ? undefined -   - - -  -    0   
666355 ? undefined -   - - -  -    0   
666356 3 666353 223 br1$ s:12abd63f53 p:cfffc913b0 c:c7dbcdd390 i:8cbd43336d b:00000000000000000006    574000  223> [3.8]SP270Y0ZEB [38.7]SPP1DJ1JE2*[43.6]SP137NZXD0 [7.0]SP25Y6NQXB [7.0]SP2HFBWV0D 
666357 1 666356 224 br1$ s:e37f02985b p:12abd63f53 c:72d777b51e i:0c6354353f b:0000000000000000000c @@ 574000  224> [3.8]SP270Y0ZEB [38.7]SPP1DJ1JE2 [43.6]SP137NZXD0 [7.0]SP25Y6NQXB [7.0]SP2HFBWV0D*
666358 1 666357 225 br1$ s:b9de0355f8 p:e37f02985b c:4ae8f6a0ce i:e44971856c b:00000000000000000009 @@ 603102  225> [3.6]SP270Y0ZEB [36.8]SPP1DJ1JE2*[4.8]SPY1PP2KZ6 [41.5]SP137NZXD0 [6.6]SP25Y6NQXB [6.6]SP2HFBWV0D 
666359 ? undefined -   - - -  -    0   
666360 2 666358 226 br1$ s:29856d980a p:b9de0355f8 c:ffbc781c8a i:7184dc6ff4 b:0000000000000000000b    312000  226> [12.8]SP25Y6NQXB [7.1]SP270Y0ZEB [80.1]SP137NZXD0*
666361 1 666360 227 br1$ s:efcae1a859 p:29856d980a c:962d138f2f i:ffe7f9db72 b:0000000000000000000b @@ 339102  227> [11.8]SP25Y6NQXB [5.9]SP3F0CDFN2*[73.7]SP137NZXD0 [8.6]SPY1PP2KZ6 
666362 1 666361 228 br1$ s:95e5b41f3c p:efcae1a859 c:64bae93d80 i:3ec98cb3c9 b:0000000000000000000b @@ 210000  228> [19.0]SP25Y6NQXB [71.4]SP137NZXD0*[9.5]SP3F0CDFN2 
666363 1 666362 229 br1$ s:b4e6221e2d p:95e5b41f3c c:d14f031802 i:a251b489a2 b:0000000000000000000b @@ 229102  229> [12.7]SPY1PP2KZ6 [17.5]SP2HFBWV0D [43.6]SP137NZXD0 [8.7]SP105ARDW7 [8.7]SP32SQ2729 [8.7]SP3F0CDFN2*
666364 ? undefined -   - - -  -    0   
666365 2 666363 230 br1$ s:4a1c650e08 p:b4e6221e2d c:59c379103e i:ecdd1de83f b:00000000000000000005    239102  230> [12.2]SPY1PP2KZ6 [16.7]SP2HFBWV0D [62.7]SP137NZXD0*[8.4]SP3F0CDFN2 
666366 1 666365 231 br1$ s:26aed69252 p:4a1c650e08 c:0037fdf8ca i:0cb85f86b8 b:00000000000000000002 @+ 269102  231> [10.8]SPY1PP2KZ6 [14.9]SP2HFBWV0D [29.7]SP25Y6NQXB [37.2]SP137NZXD0*[7.4]SP3F0CDFN2 
666367 1 666366 232 br1$ s:dcfad3b7e2 p:26aed69252 c:186dc0a623 i:63ab2ec503 b:00000000000000000004 @@ 559102  232> [14.3]SP25Y6NQXB [26.8]SP137NZXD0 [3.6]SP105ARDW7 [3.6]SP32SQ2729 [3.6]SP3F0CDFN2 [35.8]SP1RJH1641 [5.2]SPY1PP2KZ6*[7.2]SP2HFBWV0D 
666368 ? undefined -   - - -  -    0   
666369 ? undefined -   - - -  -    0   
666370 3 666367 233 br1$ s:d7ecb2dce3 p:dcfad3b7e2 c:14bfac8e7e i:1d60ec91a1 b:00000000000000000006    419102  233> [19.1]SP25Y6NQXB*[4.8]SP3F0CDFN2 [59.7]SP137NZXD0 [6.9]SPY1PP2KZ6 [9.5]SP2HFBWV0D 
666371 1 666370 234 br1$ s:eb3069bdd6 p:d7ecb2dce3 c:51f338f9ff i:002f85c15a b:0000000000000000000d @@ 305000  234> [24.6]SP334VW9T9 [26.2]SP25Y6NQXB [49.2]SP137NZXD0*
666372 ? undefined -   - - -  -    0   
666373 2 666371 235 br1$ s:52462541b4 p:eb3069bdd6 c:642cf12c5c i:96bb63fa80 b:0000000000000000000a    319102  235> [12.5]SP2HFBWV0D [25.1]SP25Y6NQXB [47.0]SP137NZXD0*[6.3]SP4F3EX8B7 [9.1]SPY1PP2KZ6 
666374 1 666373 236 br1$ s:d4ec35fdf2 p:52462541b4 c:6a26c2aae8 i:d149855220 b:00000000000000000001 @+ 339102  236> [11.8]SP2HFBWV0D [23.6]SP25Y6NQXB [44.2]SP137NZXD0*[5.9]SP3F0CDFN2 [5.9]SP4F3EX8B7 [8.6]SPY1PP2KZ6 
666375 1 666374 237 br1$ s:64bb9c71fe p:d4ec35fdf2 c:ba077796ef i:a60d6dc657 b:00000000000000000002 @+ 339102  237> [11.8]SP2HFBWV0D [23.6]SP25Y6NQXB [44.2]SP137NZXD0*[5.9]SP3F0CDFN2 [5.9]SP4F3EX8B7 [8.6]SPY1PP2KZ6 
666376 1 666375 238 br1$ s:2ee49c0a2c p:64bb9c71fe c:ad335572dc i:b33bd81972 b:0000000000000000000b @+ 439102  238> [17.1]SP334VW9T9 [18.2]SP25Y6NQXB [39.9]SP137NZXD0*[4.6]SP3F0CDFN2 [4.6]SP4F3EX8B7 [6.6]SPY1PP2KZ6 [9.1]SP2HFBWV0D 
666377 1 666376 239 br1$ s:74a7c8dd4e p:2ee49c0a2c c:b1d1de0819 i:6a983fbccb b:0000000000000000000a @@ 464102  239> [16.2]SP334VW9T9 [17.2]SP25Y6NQXB [4.3]SP3F0CDFN2 [4.3]SP4F3EX8B7 [43.1]SP137NZXD0 [6.3]SPY1PP2KZ6 [8.6]SP2HFBWV0D*
666378 2 666376 239 br20  s:eea86bb7b2 p:2ee49c0a2c c:815989936b i:ec92c23967 b:00000000000000000003    175000  239  [11.4]SP4F3EX8B7 [42.9]SP334VW9T9*[45.7]SP25Y6NQXB 
666379 2 666377 240 br1$ s:22ac81f997 p:74a7c8dd4e c:a8a920c99c i:73368efcee b:00000000000000000001    684102  240> [11.0]SP334VW9T9 [11.7]SP25Y6NQXB*[2.9]SP32SQ2729 [2.9]SP3F0CDFN2 [2.9]SP4F3EX8B7 [29.2]SP137NZXD0 [29.2]SP1RJH1641 [4.3]SPY1PP2KZ6 [5.8]SP2HFBWV0D 
666380 3 666377 240 br21  s:d3bad66b63 p:74a7c8dd4e c:33a3efdd14 i:64080ed53c b:0000000000000000000c    684102  240  [11.0]SP334VW9T9*[11.7]SP25Y6NQXB [2.9]SP32SQ2729 [2.9]SP3F0CDFN2 [2.9]SP4F3EX8B7 [29.2]SP137NZXD0 [29.2]SP1RJH1641 [4.3]SPY1PP2KZ6 [5.8]SP2HFBWV0D 
666381 2 666379 241 br1$ s:51e12e8fc8 p:22ac81f997 c:3fde5a3955 i:4491522387 b:00000000000000000008    709102  241> [10.6]SP334VW9T9 [11.3]SP25Y6NQXB [2.8]SP32SQ2729 [2.8]SP3F0CDFN2 [2.8]SP4F3EX8B7 [28.2]SP1RJH1641*[31.7]SP137NZXD0 [4.1]SPY1PP2KZ6 [5.6]SP2HFBWV0D 
666382 1 666381 242 br1$ s:cff0e9abea p:51e12e8fc8 c:1718c112ba i:b86adbec4a b:00000000000000000007 @@ 734102  242> [10.2]SP334VW9T9 [10.9]SP25Y6NQXB [2.7]SP32SQ2729 [2.7]SP3F0CDFN2 [2.7]SP4F3EX8B7 [27.2]SP1RJH1641 [34.1]SP137NZXD0*[4.0]SPY1PP2KZ6 [5.4]SP2HFBWV0D 
666383 1 666382 243 br1$ s:429559c7e9 p:cff0e9abea c:123c707c99 i:066ae87db0 b:00000000000000000007 @@ 734102  243> [10.2]SP334VW9T9 [10.9]SP25Y6NQXB [2.7]SP32SQ2729 [2.7]SP3F0CDFN2 [2.7]SP4F3EX8B7 [27.2]SP1RJH1641*[34.1]SP137NZXD0 [4.0]SPY1PP2KZ6 [5.4]SP2HFBWV0D 
666384 1 666383 244 br1$ s:89dbdd1cae p:429559c7e9 c:77dfca851e i:8e316f4b6d b:00000000000000000002 @@ 754102  244> [10.6]SP25Y6NQXB [2.7]SP105ARDW7 [2.7]SP32SQ2729 [2.7]SP3F0CDFN2 [2.7]SP4F3EX8B7 [26.5]SP1RJH1641 [3.9]SPY1PP2KZ6 [33.2]SP137NZXD0*[5.3]SP2HFBWV0D [9.9]SP334VW9T9 
666385 141 666244 -   - - -  -    754102   [10.6]SP25Y6NQXB [2.7]SP105ARDW7 [2.7]SP32SQ2729 [2.7]SP3F0CDFN2 [2.7]SP4F3EX8B7*[26.5]SP1RJH1641 [3.9]SPY1PP2KZ6 [33.2]SP137NZXD0 [5.3]SP2HFBWV0D [9.9]SP334VW9T9 
666386 2 666384 245 br1$ s:098656175e p:89dbdd1cae c:55c3b58d9e i:ec1bf3079b b:0000000000000000000b    705000  245> [10.6]SP334VW9T9 [11.3]SP25Y6NQXB [2.8]SP105ARDW7 [2.8]SP32SQ2729 [2.8]SP3F0CDFN2 [28.4]SP1RJH1641*[35.5]SP137NZXD0 [5.7]SP2HFBWV0D 
666387 1 666386 246 br1$ s:def8e054b3 p:098656175e c:ca66b6870e i:6ff93025b3 b:00000000000000000001 @@ 734102  246> [10.2]SP334VW9T9 [10.9]SP25Y6NQXB [2.7]SP105ARDW7 [2.7]SP32SQ2729 [2.7]SP3F0CDFN2 [27.2]SP1RJH1641 [34.1]SP137NZXD0*[4.0]SPY1PP2KZ6 [5.4]SP2HFBWV0D 
666388 1 666387 247 br1$ s:feb1f52628 p:def8e054b3 c:7f5b3b4239 i:ec25273168 b:00000000000000000001 @@ 734102  247> [10.2]SP334VW9T9 [10.9]SP25Y6NQXB [2.7]SP105ARDW7 [2.7]SP32SQ2729 [2.7]SP3F0CDFN2 [27.2]SP1RJH1641*[34.1]SP137NZXD0 [4.0]SPY1PP2KZ6 [5.4]SP2HFBWV0D 
666389 1 666388 248 br1$ s:fee998e784 p:feb1f52628 c:a52a18d95d i:71057d095a b:00000000000000000008 @+ 762302  248> [10.5]SP25Y6NQXB [2.6]SP105ARDW7 [2.6]SP32SQ2729 [2.6]SP3F0CDFN2 [26.2]SP1RJH1641*[3.7]SP3S9C931D [3.8]SPY1PP2KZ6 [32.8]SP137NZXD0 [5.2]SP2HFBWV0D [9.8]SP334VW9T9 
666390 1 666389 249 br1$ s:28ac918d91 p:fee998e784 c:331fa81af8 i:37b0c51e74 b:00000000000000000001 @@ 762302  249> [10.5]SP25Y6NQXB [2.6]SP105ARDW7 [2.6]SP32SQ2729 [2.6]SP3F0CDFN2 [26.2]SP1RJH1641 [3.7]SP3S9C931D [3.8]SPY1PP2KZ6 [32.8]SP137NZXD0*[5.2]SP2HFBWV0D [9.8]SP334VW9T9 
666391 1 666390 250 br1$ s:4568df0dd1 p:28ac918d91 c:1eba9075a7 i:336d696e2f b:00000000000000000000 @+ 797302  250> [10.0]SP25Y6NQXB [2.5]SP105ARDW7 [2.5]SP32SQ2729 [2.5]SP3F0CDFN2 [25.1]SP1RJH1641 [3.5]SP3S9C931D [3.7]SPY1PP2KZ6 [31.4]SP137NZXD0*[4.4]SP4NK85F5Y [5.0]SP2HFBWV0D [9.4]SP334VW9T9 
666392 1 666391 251 br1$ s:7b239bc4ae p:4568df0dd1 c:90f67e986b i:d523c85bf7 b:00000000000000000000 @+ 762302  251> [10.5]SP25Y6NQXB [2.6]SP105ARDW7 [2.6]SP32SQ2729 [2.6]SP3F0CDFN2 [26.2]SP1RJH1641 [3.7]SP3S9C931D [3.8]SPY1PP2KZ6 [32.8]SP137NZXD0*[5.2]SP2HFBWV0D [9.8]SP334VW9T9 
666393 1 666392 252 br1$ s:ce52736128 p:7b239bc4ae c:d204060dc9 i:614659268e b:00000000000000000006 @+ 762302  252> [10.5]SP25Y6NQXB [2.6]SP105ARDW7 [2.6]SP32SQ2729 [2.6]SP3F0CDFN2 [26.2]SP1RJH1641 [3.7]SP3S9C931D [3.8]SPY1PP2KZ6 [32.8]SP137NZXD0*[5.2]SP2HFBWV0D [9.8]SP334VW9T9 
666394 1 666393 253 br1$ s:de5d27e802 p:ce52736128 c:ee1045c730 i:69c84eeec7 b:0000000000000000000b @@ 762302  253> [10.5]SP25Y6NQXB [2.6]SP105ARDW7 [2.6]SP32SQ2729 [2.6]SP3F0CDFN2 [26.2]SP1RJH1641*[3.7]SP3S9C931D [3.8]SPY1PP2KZ6 [32.8]SP137NZXD0 [5.2]SP2HFBWV0D [9.8]SP334VW9T9 
666395 1 666394 254 br1$ s:66c813f0d4 p:de5d27e802 c:67d98091aa i:0fef012b29 b:00000000000000000001 @+ 733200  254> [10.2]SP334VW9T9 [10.9]SP25Y6NQXB [2.7]SP105ARDW7 [2.7]SP32SQ2729 [2.7]SP3F0CDFN2 [27.3]SP1RJH1641*[3.8]SP3S9C931D [34.1]SP137NZXD0 [5.5]SP2HFBWV0D 
666396 1 666395 255 br1$ s:4e7bc60ca1 p:66c813f0d4 c:6ebd3b42ed i:855f90b347 b:00000000000000000000 @@ 733200  255> [10.2]SP334VW9T9 [10.9]SP25Y6NQXB [2.7]SP105ARDW7 [2.7]SP32SQ2729 [2.7]SP3F0CDFN2 [27.3]SP1RJH1641 [3.8]SP3S9C931D [34.1]SP137NZXD0*[5.5]SP2HFBWV0D 
666397 1 666396 256 br1$ s:30784ec6b9 p:4e7bc60ca1 c:b7a5012834 i:cd0aa23b0b b:00000000000000000005 @@ 765002  256> [10.5]SP25Y6NQXB*[2.6]SP105ARDW7 [2.6]SP32SQ2729 [26.1]SP1RJH1641 [3.0]SP3F0CDFN2 [3.7]SP3S9C931D [3.8]SPY1PP2KZ6 [32.7]SP137NZXD0 [5.2]SP2HFBWV0D [9.8]SP334VW9T9 
666398 1 666397 257 br1$ s:1e8d982dfd p:30784ec6b9 c:be552c2bca i:5333a68cdc b:00000000000000000004 @+ 434102  257> [17.3]SP334VW9T9 [18.4]SP25Y6NQXB*[57.6]SP137NZXD0 [6.7]SPY1PP2KZ6 
666399 1 666398 258 br1$ s:bffda5fc02 p:1e8d982dfd c:c50b5e3e19 i:84ba320576 b:00000000000000000007 @@ 485002  258> [15.5]SP334VW9T9 [16.5]SP25Y6NQXB [4.7]SP3F0CDFN2 [5.8]SP3S9C931D [51.5]SP137NZXD0*[6.0]SPY1PP2KZ6 
666400 1 666399 259 br1  s:564b1bfc44 p:bffda5fc02 c:09509b4839 i:004cd7847e b:00000000000000000003 @+ 385002  259> [19.5]SP334VW9T9 [20.8]SP25Y6NQXB [39.0]SP137NZXD0*[5.9]SP3F0CDFN2 [7.3]SP3S9C931D [7.6]SPY1PP2KZ6 
666401 2 666399 259 br22$ s:7c017d7968 p:bffda5fc02 c:0e8b99eca9 i:2470fb25c8 b:00000000000000000004    235002  259  [12.0]SP3S9C931D [12.4]SPY1PP2KZ6 [31.9]SP334VW9T9 [34.0]SP25Y6NQXB*[9.7]SP3F0CDFN2 
666402 1 666401 260 br22$ s:2337064f29 p:7c017d7968 c:9e10d318cc i:fa1c3ce7cb b:00000000000000000008 @+ 385002  260> [19.5]SP334VW9T9 [20.8]SP25Y6NQXB*[39.0]SP137NZXD0 [5.9]SP3F0CDFN2 [7.3]SP3S9C931D [7.6]SPY1PP2KZ6 
666403 1 666402 261 br22$ s:838c6dc709 p:2337064f29 c:c0642ca5ce i:dd7bb707ba b:00000000000000000002 @+ 385002  261> [19.5]SP334VW9T9 [20.8]SP25Y6NQXB*[39.0]SP137NZXD0 [5.9]SP3F0CDFN2 [7.3]SP3S9C931D [7.6]SPY1PP2KZ6 
666404 1 666403 262 br22$ s:6a6f44b1a4 p:838c6dc709 c:304487affa i:b00f1b0ea1 b:00000000000000000007 @+ 385002  262> [19.5]SP334VW9T9 [20.8]SP25Y6NQXB*[39.0]SP137NZXD0 [5.9]SP3F0CDFN2 [7.3]SP3S9C931D [7.6]SPY1PP2KZ6 
666405 2 666403 262 br23  s:e0fa65a460 p:838c6dc709 c:195d5a9be3 i:43246e1852 b:0000000000000000000a    405002  262  [18.5]SP334VW9T9*[19.8]SP25Y6NQXB [37.0]SP137NZXD0 [4.9]SP32SQ2729 [5.6]SP3F0CDFN2 [7.0]SP3S9C931D [7.2]SPY1PP2KZ6 
666406 2 666404 263 br22$ s:7cdc1e2710 p:6a6f44b1a4 c:224399cd59 i:ddfb9fe1c4 b:0000000000000000000a    605002  263> [12.4]SP334VW9T9 [13.2]SP25Y6NQXB*[24.8]SP137NZXD0 [3.3]SP32SQ2729 [3.8]SP3F0CDFN2 [33.1]SP1RJH1641 [4.7]SP3S9C931D [4.8]SPY1PP2KZ6 
666407 1 666406 264 br22$ s:19731bc06e p:7cdc1e2710 c:ba0af4e71b i:aa2dc3b6b5 b:00000000000000000009 @@ 605002  264> [12.4]SP334VW9T9 [13.2]SP25Y6NQXB [24.8]SP137NZXD0*[3.3]SP32SQ2729 [3.8]SP3F0CDFN2 [33.1]SP1RJH1641 [4.7]SP3S9C931D [4.8]SPY1PP2KZ6 
666408 2 666406 264 br24  s:81a4dbb427 p:7cdc1e2710 c:84d259be3d i:69bddb284b b:00000000000000000004    585002  264  [12.8]SP334VW9T9*[13.7]SP25Y6NQXB [25.6]SP137NZXD0 [3.9]SP3F0CDFN2 [34.2]SP1RJH1641 [4.8]SP3S9C931D [5.0]SPY1PP2KZ6 
666409 2 666407 265 br22$ s:dc23c19d26 p:19731bc06e c:a3c24c0a09 i:b8c7e94583 b:00000000000000000007    555900  265> [13.5]SP334VW9T9*[14.4]SP25Y6NQXB [27.0]SP137NZXD0 [36.0]SP1RJH1641 [4.1]SP3F0CDFN2 [5.1]SP3S9C931D 
666410 1 666409 266 br22$ s:60ad34e253 p:dc23c19d26 c:be7dd5f824 i:b16d3a1399 b:00000000000000000001 @@ 671002  266> [11.2]SP334VW9T9 [11.9]SP25Y6NQXB [12.8]SP37C6HQRQ [22.4]SP137NZXD0 [29.8]SP1RJH1641*[3.4]SP3F0CDFN2 [4.2]SP3S9C931D [4.3]SPY1PP2KZ6 
666411 1 666410 267 br22$ s:f34ff8ee87 p:60ad34e253 c:a49702f25e i:d7aff71dee b:0000000000000000000a @@ 737802  267> [10.2]SP334VW9T9 [10.8]SP25Y6NQXB*[11.7]SP37C6HQRQ [2.7]SP105ARDW7 [20.3]SP137NZXD0 [27.1]SP1RJH1641 [3.1]SP3F0CDFN2 [3.9]SPY1PP2KZ6 [4.7]SP4NK85F5Y [5.4]SP2HFBWV0D 
666412 1 666411 268 br22$ s:493a6ceef8 p:f34ff8ee87 c:a49a9c0244 i:08b5720a6e b:00000000000000000006 @@ 837802  268> [10.3]SP37C6HQRQ [11.9]SP32SQ2729 [17.9]SP137NZXD0*[2.4]SP105ARDW7 [2.7]SP3F0CDFN2 [23.9]SP1RJH1641 [3.5]SPY1PP2KZ6 [4.2]SP4NK85F5Y [4.8]SP2HFBWV0D [9.0]SP334VW9T9 [9.5]SP25Y6NQXB 
666413 ? undefined -   - - -  -    0   
666414 2 666412 269 br22$ s:8e8fd5107b p:493a6ceef8 c:441c76f188 i:50189cc23a b:00000000000000000000    356802  269> [21.0]SP334VW9T9 [22.4]SP25Y6NQXB [42.0]SP137NZXD0*[6.4]SP3F0CDFN2 [8.2]SPY1PP2KZ6 
666415 1 666414 270 br22$ s:354adfca6d p:8e8fd5107b c:31831ec85f i:4f4445fd10 b:00000000000000000002 @+ 356802  270> [21.0]SP334VW9T9 [22.4]SP25Y6NQXB [42.0]SP137NZXD0*[6.4]SP3F0CDFN2 [8.2]SPY1PP2KZ6 
666416 1 666415 271 br22$ s:abeaaf44bf p:354adfca6d c:a4499a9286 i:b61d57b6a5 b:0000000000000000000d @@ 391802  271> [19.1]SP334VW9T9 [20.4]SP25Y6NQXB*[38.3]SP137NZXD0 [5.8]SP3F0CDFN2 [7.4]SPY1PP2KZ6 [8.9]SP4NK85F5Y 
666417 1 666416 272 br22$ s:7682758d89 p:abeaaf44bf c:25d4b27d09 i:7984e857c3 b:00000000000000000003 @@ 139102  272> [20.9]SPY1PP2KZ6*[25.2]SP4NK85F5Y [53.9]SP334VW9T9 
666418 1 666417 273 br22$ s:54a31da12a p:7682758d89 c:ab24e140df i:dbfa4a43fc b:00000000000000000000 @@ 260000  273> [13.5]SP4NK85F5Y [28.8]SP334VW9T9*[57.7]SP137NZXD0 
666419 2 666417 273 br25  s:061a04800c p:7682758d89 c:0600976e16 i:226f236057 b:0000000000000000000b    391802  273  [19.1]SP334VW9T9 [20.4]SP25Y6NQXB [38.3]SP137NZXD0 [5.8]SP3F0CDFN2 [7.4]SPY1PP2KZ6 [8.9]SP4NK85F5Y*
666420 2 666418 274 br22$ s:078a6f72ff p:54a31da12a c:c7f207cfd8 i:b78a534df4 b:00000000000000000009    448700  274> [16.7]SP334VW9T9*[17.8]SP25Y6NQXB [19.2]SP37C6HQRQ [33.4]SP137NZXD0 [5.1]SP3F0CDFN2 [7.8]SP4NK85F5Y 
666421 1 666420 275 br22$ s:ff4eb75e01 p:078a6f72ff c:a09a4007e4 i:ac825b5427 b:0000000000000000000c @@ 409102  275> [19.6]SP25Y6NQXB*[24.4]SP32SQ2729 [48.9]SP1RJH1641 [7.1]SPY1PP2KZ6 
666422 1 666421 276 br22$ s:47dd459ee9 p:ff4eb75e01 c:72c560bcc8 i:98add33a93 b:00000000000000000000 @+ 581802  276> [13.8]SP25Y6NQXB*[17.2]SP32SQ2729 [25.8]SP137NZXD0 [3.9]SP3F0CDFN2 [34.4]SP1RJH1641 [5.0]SPY1PP2KZ6 
666423 1 666422 277 br22$ s:140688a45c p:47dd459ee9 c:6a64170d2f i:99a1466c67 b:00000000000000000000 @@ 581802  277> [13.8]SP25Y6NQXB [17.2]SP32SQ2729 [25.8]SP137NZXD0 [3.9]SP3F0CDFN2 [34.4]SP1RJH1641*[5.0]SPY1PP2KZ6 
